timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603123557081,525,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,525,0,0
1603123555378,2768,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,246042,136,4,4,https://pokeapi.co/api/v2/pokemon/charizard,1351,0,855
1603123558151,520,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-6,text,true,,1207,139,4,4,https://pokeapi.co/api/v2/pokemon/6/encounters,520,0,0
1603123555746,2951,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,3,3,https://pokeapi.co/api/v2/pokemon/charizard,1509,0,1014
1603123555790,2926,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,3,3,https://pokeapi.co/api/v2/pokemon/charizard,1508,0,990
1603123558702,502,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,3,3,https://pokeapi.co/api/v2/pokemon/6/encounters,502,0,0
1603123558721,517,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,3,3,https://pokeapi.co/api/v2/pokemon/6/encounters,517,0,0
1603123557606,2875,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,246042,136,3,3,https://pokeapi.co/api/v2/pokemon/charizard,1554,0,1053
1603123560486,505,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-5,text,true,,1207,139,3,3,https://pokeapi.co/api/v2/pokemon/6/encounters,505,0,0
1603123559204,2794,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,2,2,https://pokeapi.co/api/v2/pokemon/charizard,1444,0,959
1603123559238,2785,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,2,2,https://pokeapi.co/api/v2/pokemon/charizard,1447,0,961
1603123562004,510,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,1207,139,2,2,https://pokeapi.co/api/v2/pokemon/6/encounters,510,0,0
1603123562028,646,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,2,2,https://pokeapi.co/api/v2/pokemon/6/encounters,646,0,0
1603123562515,2765,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-8,text,true,,246042,136,2,2,https://pokeapi.co/api/v2/pokemon/charizard,1432,0,938
1603123562675,2732,HTTP Request - GET Charizard,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,246042,136,1,1,https://pokeapi.co/api/v2/pokemon/charizard,1430,0,934
1603123565411,504,HTTP Request - GET Encounters,200,OK,Ult. Thread Group - Charizard 4-7,text,true,,1207,139,1,1,https://pokeapi.co/api/v2/pokemon/6/encounters,504,0,0
